  # 
  # -------------------
  # k load Love number 
  # -------------------
  # 
  # Done by alma.f90 (SELEN port) on: 2010.12.08 time: 13.23.56
  # Heaviside loading
  # Range of harmonic degrees: 1 - 94
  # Number of digits: 64
  # Order of the Gaver sequence: 8
  # The sequence is accelerated
  # User-supplied stratification, model: /Users/giorgiospada/LAVORI/WDS/SELEN32/VSC/vsca_SANT.dat                                            
  # Number of mantle layers: 3
  # Time interval is from  0. to  21. kyrs
  # Time points: 22
  # 
  #    time (kyrs)      k(t) for degrees l= 1 ... 94
  # 
     0.10000000E-05    -0.10000000E+01    -0.24390766E+00    -0.16373840E+00    -0.11733796E+00    -0.94689392E-01    -0.82763143E-01    -0.75628877E-01    -0.70845775E-01    -0.67352481E-01    -0.64638481E-01    -0.62429491E-01    -0.60563054E-01    -0.58935691E-01    -0.57478249E-01    -0.56143150E-01    -0.54897137E-01    -0.53716816E-01    -0.52585747E-01    -0.51492475E-01    -0.50429150E-01    -0.49390521E-01    -0.48373237E-01    -0.47375299E-01    -0.46395652E-01    -0.45433912E-01    -0.44490118E-01    -0.43564580E-01    -0.42657752E-01    -0.41770149E-01    -0.40902279E-01    -0.40054597E-01    -0.39227497E-01    -0.38421273E-01    -0.37636124E-01    -0.36872156E-01    -0.36129370E-01    -0.35407692E-01    -0.34706958E-01    -0.34026932E-01    -0.33367321E-01    -0.32727774E-01    -0.32107893E-01    -0.31507242E-01    -0.30925363E-01    -0.30361768E-01    -0.29815949E-01    -0.29287398E-01    -0.28775586E-01    -0.28279990E-01    -0.27800085E-01    -0.27335351E-01    -0.26885269E-01    -0.26449332E-01    -0.26027041E-01    -0.25617909E-01    -0.25221460E-01    -0.24837228E-01    -0.24464766E-01    -0.24103634E-01    -0.23753414E-01    -0.23413695E-01    -0.23084082E-01    -0.22764195E-01    -0.22453666E-01    -0.22152144E-01    -0.21859290E-01    -0.21574777E-01    -0.21298289E-01    -0.21029526E-01    -0.20768201E-01    -0.20514034E-01    -0.20266758E-01    -0.20026118E-01    -0.19791871E-01    -0.19563779E-01    -0.19341620E-01    -0.19125177E-01    -0.18914241E-01    -0.18708616E-01    -0.18508112E-01    -0.18312545E-01    -0.18121742E-01    -0.17935533E-01    -0.17753761E-01    -0.17576270E-01    -0.17402913E-01    -0.17233549E-01    -0.17068040E-01    -0.16906258E-01    -0.16748078E-01    -0.16593378E-01    -0.16442046E-01    -0.16293969E-01    -0.16149044E-01
     0.10000000E+01    -0.10000000E+01    -0.47371766E+00    -0.37981638E+00    -0.31800485E+00    -0.28860116E+00    -0.27633050E+00    -0.27185869E+00    -0.27091447E+00    -0.27159524E+00    -0.27299893E+00    -0.27464887E+00    -0.27625975E+00    -0.27764198E+00    -0.27866206E+00    -0.27922556E+00    -0.27926919E+00    -0.27875635E+00    -0.27767345E+00    -0.27602676E+00    -0.27383888E+00    -0.27114531E+00    -0.26799092E+00    -0.26442686E+00    -0.26050752E+00    -0.25628820E+00    -0.25182304E+00    -0.24716356E+00    -0.24235757E+00    -0.23744851E+00    -0.23247512E+00    -0.22747129E+00    -0.22246628E+00    -0.21748485E+00    -0.21254764E+00    -0.20767161E+00    -0.20287037E+00    -0.19815460E+00    -0.19353250E+00    -0.18901008E+00    -0.18459156E+00    -0.18027960E+00    -0.17607564E+00    -0.17198007E+00    -0.16799244E+00    -0.16411166E+00    -0.16033609E+00    -0.15666376E+00    -0.15309234E+00    -0.14961931E+00    -0.14624202E+00    -0.14295770E+00    -0.13976356E+00    -0.13665681E+00    -0.13363463E+00    -0.13069430E+00    -0.12783313E+00    -0.12504847E+00    -0.12233780E+00    -0.11969865E+00    -0.11712863E+00    -0.11462547E+00    -0.11218695E+00    -0.10981097E+00    -0.10749550E+00    -0.10523859E+00    -0.10303839E+00    -0.10089310E+00    -0.98801017E-01    -0.96760511E-01    -0.94770022E-01    -0.92828035E-01    -0.90933114E-01    -0.89083888E-01    -0.87279022E-01    -0.85517257E-01    -0.83797373E-01    -0.82118198E-01    -0.80478601E-01    -0.78877501E-01    -0.77313863E-01    -0.75786673E-01    -0.74294969E-01    -0.72837822E-01    -0.71414329E-01    -0.70023619E-01    -0.68664856E-01    -0.67337222E-01    -0.66039935E-01    -0.64772233E-01    -0.63533381E-01    -0.62322672E-01    -0.61139405E-01    -0.59982914E-01    -0.58852546E-01
     0.20000000E+01    -0.10000000E+01    -0.59903926E+00    -0.52079791E+00    -0.46070400E+00    -0.42791244E+00    -0.41309229E+00    -0.40775597E+00    -0.40734404E+00    -0.40958494E+00    -0.41326174E+00    -0.41763088E+00    -0.42217806E+00    -0.42651942E+00    -0.43036172E+00    -0.43348500E+00    -0.43573350E+00    -0.43700820E+00    -0.43725985E+00    -0.43648124E+00    -0.43469951E+00    -0.43196818E+00    -0.42835993E+00    -0.42395991E+00    -0.41886008E+00    -0.41315463E+00    -0.40693617E+00    -0.40029335E+00    -0.39330870E+00    -0.38605779E+00    -0.37860849E+00    -0.37102088E+00    -0.36334738E+00    -0.35563320E+00    -0.34791678E+00    -0.34023055E+00    -0.33260134E+00    -0.32505122E+00    -0.31759799E+00    -0.31025580E+00    -0.30303562E+00    -0.29594585E+00    -0.28899252E+00    -0.28217992E+00    -0.27551064E+00    -0.26898611E+00    -0.26260665E+00    -0.25637183E+00    -0.25028050E+00    -0.24433097E+00    -0.23852122E+00    -0.23284888E+00    -0.22731140E+00    -0.22190607E+00    -0.21663004E+00    -0.21148047E+00    -0.20645446E+00    -0.20154913E+00    -0.19676161E+00    -0.19208911E+00    -0.18752886E+00    -0.18307815E+00    -0.17873438E+00    -0.17449495E+00    -0.17035739E+00    -0.16631928E+00    -0.16237827E+00    -0.15853208E+00    -0.15477853E+00    -0.15111542E+00    -0.14754070E+00    -0.14405236E+00    -0.14064842E+00    -0.13732697E+00    -0.13408615E+00    -0.13092414E+00    -0.12783919E+00    -0.12482958E+00    -0.12189361E+00    -0.11902966E+00    -0.11623613E+00    -0.11351144E+00    -0.11085405E+00    -0.10826247E+00    -0.10573523E+00    -0.10327090E+00    -0.10086803E+00    -0.98525271E-01    -0.96241243E-01    -0.94014622E-01    -0.91844097E-01    -0.89728385E-01    -0.87666221E-01    -0.85656367E-01    -0.83697602E-01
     0.30000000E+01    -0.10000000E+01    -0.67415172E+00    -0.61585182E+00    -0.56376815E+00    -0.53040731E+00    -0.51353663E+00    -0.50704932E+00    -0.50671613E+00    -0.51006371E+00    -0.51557785E+00    -0.52223361E+00    -0.52927816E+00    -0.53613752E+00    -0.54237515E+00    -0.54766977E+00    -0.55180007E+00    -0.55463034E+00    -0.55609697E+00    -0.55619425E+00    -0.55496168E+00    -0.55247176E+00    -0.54881954E+00    -0.54411399E+00    -0.53847080E+00    -0.53200692E+00    -0.52483660E+00    -0.51706845E+00    -0.50880373E+00    -0.50013518E+00    -0.49114659E+00    -0.48191282E+00    -0.47249982E+00    -0.46296534E+00    -0.45335940E+00    -0.44372490E+00    -0.43409848E+00    -0.42451102E+00    -0.41498843E+00    -0.40555218E+00    -0.39621991E+00    -0.38700598E+00    -0.37792194E+00    -0.36897689E+00    -0.36017787E+00    -0.35153025E+00    -0.34303796E+00    -0.33470368E+00    -0.32652918E+00    -0.31851530E+00    -0.31066239E+00    -0.30297011E+00    -0.29543775E+00    -0.28806427E+00    -0.28084832E+00    -0.27378836E+00    -0.26688269E+00    -0.26012942E+00    -0.25352666E+00    -0.24707238E+00    -0.24076451E+00    -0.23460095E+00    -0.22857958E+00    -0.22269824E+00    -0.21695480E+00    -0.21134707E+00    -0.20587292E+00    -0.20053017E+00    -0.19531666E+00    -0.19023024E+00    -0.18526874E+00    -0.18043002E+00    -0.17571196E+00    -0.17111240E+00    -0.16662921E+00    -0.16226025E+00    -0.15800340E+00    -0.15385656E+00    -0.14981760E+00    -0.14588441E+00    -0.14205490E+00    -0.13832699E+00    -0.13469857E+00    -0.13116761E+00    -0.12773199E+00    -0.12438971E+00    -0.12113871E+00    -0.11797696E+00    -0.11490247E+00    -0.11191323E+00    -0.10900728E+00    -0.10618265E+00    -0.10343741E+00    -0.10076965E+00    -0.98177448E-01
     0.40000000E+01    -0.10000000E+01    -0.72291857E+00    -0.68148351E+00    -0.63896036E+00    -0.60713792E+00    -0.58949286E+00    -0.58253747E+00    -0.58258760E+00    -0.58705842E+00    -0.59418553E+00    -0.60270405E+00    -0.61166990E+00    -0.62037122E+00    -0.62828141E+00    -0.63502842E+00    -0.64036977E+00    -0.64416909E+00    -0.64637434E+00    -0.64699805E+00    -0.64609939E+00    -0.64376980E+00    -0.64012080E+00    -0.63527477E+00    -0.62935805E+00    -0.62249601E+00    -0.61480951E+00    -0.60641295E+00    -0.59741253E+00    -0.58790588E+00    -0.57798177E+00    -0.56772012E+00    -0.55719233E+00    -0.54646188E+00    -0.53558475E+00    -0.52460998E+00    -0.51358032E+00    -0.50253296E+00    -0.49149987E+00    -0.48050866E+00    -0.46958280E+00    -0.45874232E+00    -0.44800425E+00    -0.43738282E+00    -0.42689005E+00    -0.41653594E+00    -0.40632883E+00    -0.39627549E+00    -0.38638154E+00    -0.37665150E+00    -0.36708897E+00    -0.35769680E+00    -0.34847715E+00    -0.33943167E+00    -0.33056146E+00    -0.32186723E+00    -0.31334934E+00    -0.30500785E+00    -0.29684255E+00    -0.28885293E+00    -0.28103834E+00    -0.27339795E+00    -0.26593065E+00    -0.25863528E+00    -0.25151047E+00    -0.24455476E+00    -0.23776655E+00    -0.23114413E+00    -0.22468564E+00    -0.21838920E+00    -0.21225274E+00    -0.20627418E+00    -0.20045131E+00    -0.19478188E+00    -0.18926354E+00    -0.18389387E+00    -0.17867042E+00    -0.17359066E+00    -0.16865200E+00    -0.16385186E+00    -0.15918754E+00    -0.15465640E+00    -0.15025571E+00    -0.14598271E+00    -0.14183468E+00    -0.13780884E+00    -0.13390242E+00    -0.13011265E+00    -0.12643674E+00    -0.12287195E+00    -0.11941551E+00    -0.11606470E+00    -0.11281677E+00    -0.10966904E+00    -0.10661884E+00
     0.50000000E+01    -0.10000000E+01    -0.75718570E+00    -0.72801608E+00    -0.69447494E+00    -0.66558594E+00    -0.64844710E+00    -0.64183092E+00    -0.64263701E+00    -0.64824605E+00    -0.65671712E+00    -0.66661620E+00    -0.67687541E+00    -0.68670762E+00    -0.69555253E+00    -0.70303464E+00    -0.70892763E+00    -0.71312129E+00    -0.71559232E+00    -0.71637976E+00    -0.71556413E+00    -0.71325201E+00    -0.70956397E+00    -0.70462638E+00    -0.69856560E+00    -0.69150436E+00    -0.68355948E+00    -0.67484075E+00    -0.66545010E+00    -0.65548152E+00    -0.64502108E+00    -0.63414735E+00    -0.62293136E+00    -0.61143744E+00    -0.59972328E+00    -0.58784068E+00    -0.57583588E+00    -0.56374991E+00    -0.55161923E+00    -0.53947622E+00    -0.52734923E+00    -0.51526350E+00    -0.50324094E+00    -0.49130112E+00    -0.47946092E+00    -0.46773529E+00    -0.45613721E+00    -0.44467813E+00    -0.43336800E+00    -0.42221546E+00    -0.41122809E+00    -0.40041244E+00    -0.38977420E+00    -0.37931827E+00    -0.36904880E+00    -0.35896933E+00    -0.34908286E+00    -0.33939180E+00    -0.32989809E+00    -0.32060328E+00    -0.31150845E+00    -0.30261430E+00    -0.29392120E+00    -0.28542918E+00    -0.27713788E+00    -0.26904672E+00    -0.26115486E+00    -0.25346109E+00    -0.24596408E+00    -0.23866214E+00    -0.23155344E+00    -0.22463591E+00    -0.21790731E+00    -0.21136519E+00    -0.20500699E+00    -0.19882993E+00    -0.19283114E+00    -0.18700761E+00    -0.18135622E+00    -0.17587373E+00    -0.17055684E+00    -0.16540219E+00    -0.16040629E+00    -0.15556565E+00    -0.15087673E+00    -0.14633594E+00    -0.14193968E+00    -0.13768436E+00    -0.13356633E+00    -0.12958200E+00    -0.12572776E+00    -0.12200000E+00    -0.11839520E+00    -0.11490981E+00    -0.11154035E+00
     0.60000000E+01    -0.10000000E+01    -0.78294277E+00    -0.76195550E+00    -0.73603010E+00    -0.71086687E+00    -0.69523311E+00    -0.68959218E+00    -0.69139504E+00    -0.69806075E+00    -0.70755452E+00    -0.71834844E+00    -0.72931695E+00    -0.73965400E+00    -0.74881107E+00    -0.75644410E+00    -0.76236701E+00    -0.76651055E+00    -0.76888728E+00    -0.76956367E+00    -0.76863861E+00    -0.76622796E+00    -0.76245439E+00    -0.75744069E+00    -0.75130558E+00    -0.74416202E+00    -0.73611611E+00    -0.72726697E+00    -0.71770644E+00    -0.70752001E+00    -0.69678658E+00    -0.68557906E+00    -0.67396474E+00    -0.66200542E+00    -0.64975792E+00    -0.63727421E+00    -0.62460190E+00    -0.61178434E+00    -0.59886092E+00    -0.58586764E+00    -0.57283694E+00    -0.55979830E+00    -0.54677844E+00    -0.53380156E+00    -0.52088940E+00    -0.50806171E+00    -0.49533626E+00    -0.48272920E+00    -0.47025499E+00    -0.45792669E+00    -0.44575608E+00    -0.43375370E+00    -0.42192903E+00    -0.41029051E+00    -0.39884567E+00    -0.38760117E+00    -0.37656277E+00    -0.36573559E+00    -0.35512400E+00    -0.34473160E+00    -0.33456150E+00    -0.32461607E+00    -0.31489724E+00    -0.30540624E+00    -0.29614395E+00    -0.28711060E+00    -0.27830610E+00    -0.26972982E+00    -0.26138079E+00    -0.25325763E+00    -0.24535860E+00    -0.23768160E+00    -0.23022424E+00    -0.22298385E+00    -0.21595751E+00    -0.20914200E+00    -0.20253395E+00    -0.19612972E+00    -0.18992560E+00    -0.18391761E+00    -0.17810172E+00    -0.17247374E+00    -0.16702943E+00    -0.16176441E+00    -0.15667430E+00    -0.15175465E+00    -0.14700097E+00    -0.14240877E+00    -0.13797356E+00    -0.13369085E+00    -0.12955619E+00    -0.12556513E+00    -0.12171330E+00    -0.11799635E+00    -0.11441001E+00
     0.70000000E+01    -0.10000000E+01    -0.80330789E+00    -0.78743720E+00    -0.76762325E+00    -0.74651694E+00    -0.73304617E+00    -0.72878486E+00    -0.73167604E+00    -0.73924083E+00    -0.74942631E+00    -0.76067817E+00    -0.77186817E+00    -0.78221518E+00    -0.79121447E+00    -0.79857486E+00    -0.80416310E+00    -0.80795580E+00    -0.81000119E+00    -0.81038952E+00    -0.80923265E+00    -0.80665004E+00    -0.80276054E+00    -0.79767799E+00    -0.79150903E+00    -0.78435278E+00    -0.77630115E+00    -0.76743942E+00    -0.75784689E+00    -0.74759781E+00    -0.73676157E+00    -0.72540343E+00    -0.71358460E+00    -0.70136279E+00    -0.68879199E+00    -0.67592287E+00    -0.66280288E+00    -0.64947635E+00    -0.63598460E+00    -0.62236613E+00    -0.60865670E+00    -0.59488952E+00    -0.58109534E+00    -0.56730258E+00    -0.55353755E+00    -0.53982460E+00    -0.52618617E+00    -0.51264280E+00    -0.49921361E+00    -0.48591599E+00    -0.47276592E+00    -0.45977804E+00    -0.44696563E+00    -0.43434080E+00    -0.42191449E+00    -0.40969646E+00    -0.39769551E+00    -0.38591933E+00    -0.37437478E+00    -0.36306766E+00    -0.35200295E+00    -0.34118482E+00    -0.33061659E+00    -0.32030085E+00    -0.31023943E+00    -0.30043349E+00    -0.29088357E+00    -0.28158951E+00    -0.27255064E+00    -0.26376572E+00    -0.25523305E+00    -0.24695042E+00    -0.23891516E+00    -0.23112430E+00    -0.22357440E+00    -0.21626176E+00    -0.20918238E+00    -0.20233200E+00    -0.19570611E+00    -0.18930002E+00    -0.18310885E+00    -0.17712763E+00    -0.17135121E+00    -0.16577438E+00    -0.16039187E+00    -0.15519834E+00    -0.15018846E+00    -0.14535686E+00    -0.14069819E+00    -0.13620715E+00    -0.13187844E+00    -0.12770683E+00    -0.12368717E+00    -0.11981438E+00    -0.11608346E+00
     0.80000000E+01    -0.10000000E+01    -0.81997806E+00    -0.80711764E+00    -0.79205513E+00    -0.77501029E+00    -0.76405632E+00    -0.76137531E+00    -0.76533413E+00    -0.77360445E+00    -0.78417748E+00    -0.79552573E+00    -0.80656087E+00    -0.81655693E+00    -0.82507318E+00    -0.83188218E+00    -0.83690703E+00    -0.84016883E+00    -0.84174687E+00    -0.84174979E+00    -0.84029633E+00    -0.83750445E+00    -0.83348513E+00    -0.82833993E+00    -0.82216126E+00    -0.81503260E+00    -0.80703056E+00    -0.79822552E+00    -0.78868347E+00    -0.77846652E+00    -0.76763386E+00    -0.75624210E+00    -0.74434555E+00    -0.73199666E+00    -0.71924567E+00    -0.70614100E+00    -0.69272894E+00    -0.67905390E+00    -0.66515827E+00    -0.65108228E+00    -0.63686424E+00    -0.62254041E+00    -0.60814500E+00    -0.59371030E+00    -0.57926679E+00    -0.56484300E+00    -0.55046558E+00    -0.53615957E+00    -0.52194822E+00    -0.50785333E+00    -0.49389485E+00    -0.48009136E+00    -0.46645996E+00    -0.45301625E+00    -0.43977451E+00    -0.42674762E+00    -0.41394719E+00    -0.40138355E+00    -0.38906583E+00    -0.37700200E+00    -0.36519888E+00    -0.35366222E+00    -0.34239674E+00    -0.33140615E+00    -0.32069322E+00    -0.31025985E+00    -0.30010709E+00    -0.29023519E+00    -0.28064364E+00    -0.27133125E+00    -0.26229620E+00    -0.25353602E+00    -0.24504778E+00    -0.23682798E+00    -0.22887273E+00    -0.22117770E+00    -0.21373820E+00    -0.20654927E+00    -0.19960563E+00    -0.19290181E+00    -0.18643208E+00    -0.18019064E+00    -0.17417151E+00    -0.16836864E+00    -0.16277587E+00    -0.15738706E+00    -0.15219605E+00    -0.14719667E+00    -0.14238276E+00    -0.13774826E+00    -0.13328715E+00    -0.12899348E+00    -0.12486143E+00    -0.12088527E+00    -0.11705934E+00
     0.90000000E+01    -0.10000000E+01    -0.83393502E+00    -0.82272518E+00    -0.81129283E+00    -0.79810065E+00    -0.78978133E+00    -0.78872949E+00    -0.79366618E+00    -0.80244505E+00    -0.81314713E+00    -0.82431197E+00    -0.83492059E+00    -0.84432197E+00    -0.85214978E+00    -0.85824370E+00    -0.86258084E+00    -0.86522180E+00    -0.86627054E+00    -0.86584759E+00    -0.86407369E+00    -0.86106110E+00    -0.85691023E+00    -0.85170913E+00    -0.84553480E+00    -0.83845544E+00    -0.83053213E+00    -0.82182121E+00    -0.81237525E+00    -0.80224472E+00    -0.79147851E+00    -0.78012466E+00    -0.76823038E+00    -0.75584233E+00    -0.74300677E+00    -0.72976905E+00    -0.71617395E+00    -0.70226520E+00    -0.68808556E+00    -0.67367649E+00    -0.65907812E+00    -0.64432925E+00    -0.62946713E+00    -0.61452734E+00    -0.59954399E+00    -0.58454943E+00    -0.56957436E+00    -0.55464774E+00    -0.53979695E+00    -0.52504760E+00    -0.51042360E+00    -0.49594721E+00    -0.48163912E+00    -0.46751830E+00    -0.45360211E+00    -0.43990639E+00    -0.42644542E+00    -0.41323200E+00    -0.40027741E+00    -0.38759154E+00    -0.37518293E+00    -0.36305878E+00    -0.35122502E+00    -0.33968636E+00    -0.32844639E+00    -0.31750757E+00    -0.30687132E+00    -0.29653814E+00    -0.28650761E+00    -0.27677846E+00    -0.26734865E+00    -0.25821543E+00    -0.24937539E+00    -0.24082458E+00    -0.23255850E+00    -0.22457220E+00    -0.21686028E+00    -0.20941703E+00    -0.20223643E+00    -0.19531219E+00    -0.18863785E+00    -0.18220674E+00    -0.17601210E+00    -0.17004707E+00    -0.16430475E+00    -0.15877821E+00    -0.15346053E+00    -0.14834481E+00    -0.14342424E+00    -0.13869207E+00    -0.13414162E+00    -0.12976637E+00    -0.12555991E+00    -0.12151592E+00    -0.11762830E+00
