 # From ice3g_gro.dat - ICE Sheet for Greenland
 # Created by GG on may, 5, 2011
 # id, latitude (deg), longitude (deg), half-amplitude of the disc element (m),
 # arbitrary value of disk thickness (m), disk thickness after loosing mass.
 # The variation in thickness was calculated using an arbitrary mass lost = 100GT
 #
 #
 #
 #
 # --------------------------------------------------------------------------------
   1   322.0000    83.3300          0.3280       100.0000000000        99.9536895752
   2   327.0000    83.3300          0.3280       100.0000000000        99.9536895752
   3   332.0000    83.3300          0.3280       100.0000000000        99.9536895752
   4   316.0000    82.7230          0.3570       100.0000000000        99.9536895752
   5   321.0000    82.7230          0.3570       100.0000000000        99.9536895752
   6   326.0000    82.7230          0.3570       100.0000000000        99.9536895752
   7   331.0000    82.7230          0.3570       100.0000000000        99.9536895752
   8   336.0000    82.7230          0.3570       100.0000000000        99.9536895752
   9   302.0000    82.0610          0.3900       100.0000000000        99.9536895752
  10   307.0000    82.0610          0.3900       100.0000000000        99.9536895752
  11   312.0000    82.0610          0.3900       100.0000000000        99.9536895752
  12   317.0000    82.0610          0.3900       100.0000000000        99.9536895752
  13   322.0000    82.0610          0.3900       100.0000000000        99.9536895752
  14   327.0000    82.0610          0.3900       100.0000000000        99.9536895752
  15   332.0000    82.0610          0.3900       100.0000000000        99.9536895752
  16   337.0000    82.0610          0.3900       100.0000000000        99.9536895752
  17   301.0000    81.3390          0.4250       100.0000000000        99.9536895752
  18   306.0000    81.3390          0.4250       100.0000000000        99.9536895752
  19   311.0000    81.3390          0.4250       100.0000000000        99.9536895752
  20   316.0000    81.3390          0.4250       100.0000000000        99.9536895752
  21   321.0000    81.3390          0.4250       100.0000000000        99.9536895752
  22   326.0000    81.3390          0.4250       100.0000000000        99.9536895752
  23   331.0000    81.3390          0.4250       100.0000000000        99.9536895752
  24   336.0000    81.3390          0.4250       100.0000000000        99.9536895752
  25   341.0000    81.3390          0.4250       100.0000000000        99.9536895752
  26   346.0000    81.3390          0.4250       100.0000000000        99.9536895752
  27   297.0000    80.5520          0.4630       100.0000000000        99.9536895752
  28   302.0000    80.5520          0.4630       100.0000000000        99.9536895752
  29   307.0000    80.5520          0.4630       100.0000000000        99.9536895752
  30   312.0000    80.5520          0.4630       100.0000000000        99.9536895752
  31   317.0000    80.5520          0.4630       100.0000000000        99.9536895752
  32   322.0000    80.5520          0.4630       100.0000000000        99.9536895752
  33   327.0000    80.5520          0.4630       100.0000000000        99.9536895752
  34   332.0000    80.5520          0.4630       100.0000000000        99.9536895752
  35   337.0000    80.5520          0.4630       100.0000000000        99.9536895752
  36   342.0000    80.5520          0.4630       100.0000000000        99.9536895752
  37   298.0000    79.6950          0.5050       100.0000000000        99.9536895752
  38   303.0000    79.6950          0.5050       100.0000000000        99.9536895752
  39   308.0000    79.6950          0.5050       100.0000000000        99.9536895752
  40   313.0000    79.6950          0.5050       100.0000000000        99.9536895752
  41   318.0000    79.6950          0.5050       100.0000000000        99.9536895752
  42   323.0000    79.6950          0.5050       100.0000000000        99.9536895752
  43   328.0000    79.6950          0.5050       100.0000000000        99.9536895752
  44   333.0000    79.6950          0.5050       100.0000000000        99.9536895752
  45   338.0000    79.6950          0.5050       100.0000000000        99.9536895752
  46   293.0000    78.7600          0.5500       100.0000000000        99.9536895752
  47   298.0000    78.7600          0.5500       100.0000000000        99.9536895752
  48   303.0000    78.7600          0.5500       100.0000000000        99.9536895752
  49   308.0000    78.7600          0.5500       100.0000000000        99.9536895752
  50   313.0000    78.7600          0.5500       100.0000000000        99.9536895752
  51   318.0000    78.7600          0.5500       100.0000000000        99.9536895752
  52   323.0000    78.7600          0.5500       100.0000000000        99.9536895752
  53   328.0000    78.7600          0.5500       100.0000000000        99.9536895752
  54   333.0000    78.7600          0.5500       100.0000000000        99.9536895752
  55   338.0000    78.7600          0.5500       100.0000000000        99.9536895752
  56   289.0000    78.2500          0.4600       100.0000000000        99.9536895752
  57   293.0000    77.7420          0.5990       100.0000000000        99.9536895752
  58   298.0000    77.7420          0.5990       100.0000000000        99.9536895752
  59   303.0000    77.7420          0.5990       100.0000000000        99.9536895752
  60   308.0000    77.7420          0.5990       100.0000000000        99.9536895752
