 # From ice3g_gro.dat - ICE Sheet for Greenland
 # Created by GG on may, 5, 2011
 # id, latitude (deg), longitude (deg), half-amplitude of the disc element (m),
 # arbitrary value of disk thickness (m), disk thickness after loosing mass.
 # The variation in thickness was calculated using an arbitrary mass lost = 200GT
 #
 #
 #
 #
 # --------------------------------------------------------------------------------
  83   330.0000    75.4270          0.7100       100.0000000000        99.9073791504
  84   335.0000    75.4270          0.7100       100.0000000000        99.9073791504
  85   340.0000    75.4270          0.7100       100.0000000000        99.9073791504
  86   305.0000    74.1130          0.7720       100.0000000000        99.9073791504
  87   310.0000    74.1130          0.7720       100.0000000000        99.9073791504
  88   315.0000    74.1130          0.7720       100.0000000000        99.9073791504
  89   320.0000    74.1130          0.7720       100.0000000000        99.9073791504
  90   325.0000    74.1130          0.7720       100.0000000000        99.9073791504
  91   330.0000    74.1130          0.7720       100.0000000000        99.9073791504
  92   335.0000    74.1130          0.7720       100.0000000000        99.9073791504
  93   340.0000    74.1130          0.7720       100.0000000000        99.9073791504
  94   305.0000    72.6850          0.8400       100.0000000000        99.9073791504
  95   310.0000    72.6850          0.8400       100.0000000000        99.9073791504
  96   315.0000    72.6850          0.8400       100.0000000000        99.9073791504
  97   320.0000    72.6850          0.8400       100.0000000000        99.9073791504
  98   325.0000    72.6850          0.8400       100.0000000000        99.9073791504
  99   330.0000    72.6850          0.8400       100.0000000000        99.9073791504
 100   335.0000    72.6850          0.8400       100.0000000000        99.9073791504
 101   310.0000    71.1320          0.9120       100.0000000000        99.9073791504
 102   315.0000    71.1320          0.9120       100.0000000000        99.9073791504
 103   320.0000    71.1320          0.9120       100.0000000000        99.9073791504
 104   325.0000    71.1320          0.9120       100.0000000000        99.9073791504
 105   330.0000    71.1320          0.9120       100.0000000000        99.9073791504
 106   335.0000    71.1320          0.9120       100.0000000000        99.9073791504
 107   308.0000    69.4460          0.9900       100.0000000000        99.9073791504
 108   313.0000    69.4460          0.9900       100.0000000000        99.9073791504
 109   318.0000    69.4460          0.9900       100.0000000000        99.9073791504
 110   323.0000    69.4460          0.9900       100.0000000000        99.9073791504
 111   328.0000    69.4460          0.9900       100.0000000000        99.9073791504
 112   333.0000    69.4460          0.9900       100.0000000000        99.9073791504
 113   310.0000    67.6160          1.0740       100.0000000000        99.9073791504
 114   315.0000    67.6160          1.0740       100.0000000000        99.9073791504
 115   320.0000    67.6160          1.0740       100.0000000000        99.9073791504
 116   325.0000    67.6160          1.0740       100.0000000000        99.9073791504
 117   309.0000    65.6330          1.1640       100.0000000000        99.9073791504
 118   314.0000    65.6330          1.1640       100.0000000000        99.9073791504
 119   319.0000    65.6330          1.1640       100.0000000000        99.9073791504
 120   319.0000    83.2000          0.1800       100.0000000000        99.9073791504
 121   322.5000    66.0000          0.8500       100.0000000000        99.9073791504
 122   312.0000    63.4850          1.2590       100.0000000000        99.9073791504
 123   317.0000    63.4850          1.2590       100.0000000000        99.9073791504
 124   311.0000    61.7000          0.8500       100.0000000000        99.9073791504
 125   315.0000    61.1630          1.3610       100.0000000000        99.9073791504
